0.562303	0.173049	0.0802835	Estado-de-Guerrero
0.821484	0.0621592	0.125497	Frontera-Comalapa
0.804909	0.221501	0.0638647	Frontera
0.661263	0.241665	0.0664728	Fortín-de-las-Flores
0.956648	0.278667	0.149169	Felipe-Carrillo-Puerto
0.589792	0.260565	0.025263	Distrito-Federal
0.565702	0.338754	0.0571943	Ezequiel-Montes
0.867579	0.22513	0.0977095	Escárcega
0.589284	0.237724	0.0371318	Emiliano-Zapata
0.833903	0.177134	0.0701855	Emiliano-Zapata
0.68894	0.250855	0.0858063	El-Tejar
0.596151	0.453637	0.11291	Ciudad-Mante
0.584742	0.305633	0.0362174	El-Llano
0.593112	0.280864	0.0205436	Ecatepec
0.890318	0.319628	0.117666	Dzitbalché
0.787502	0.195097	0.0490084	Cunduacán
0.67037	0.236455	0.0768965	Cuitláhuac
0.668493	0.13496	0.102142	Cuilapan-de-Guerrero
0.751621	0.190123	0.0661477	Cuichapa
0.587678	0.242662	0.0354981	Cuernavaca
0.619325	0.251672	0.0386374	Cuautlancingo
0.597086	0.235946	0.0393281	Cuautla-Morelos
0.589397	0.283796	0.0217469	Cuautitlán
0.618046	0.303986	0.0442338	Cuautepec-de-Hinojosa
0.585596	0.266641	0.0225915	Cuajimalpa
0.99291	0.329712	0.178623	San-Miguel-de-Cozumel
0.588265	0.289706	0.0251037	Coyotepec
0.589955	0.26591	0.0221527	Coyoacán
0.739262	0.191359	0.0712191	Cosoleacaque
0.659718	0.250768	0.0619094	Heroica-Coscomatepec-de-Bravo
0.700894	0.211791	0.0885645	Cosamaloapan-de-Carpio
0.663531	0.240436	0.0690366	Córdoba
0.622787	0.264949	0.0371982	San-Bernardino-Contla
0.821767	0.0944526	0.104005	Comitán
0.785821	0.206019	0.0543096	Comalcalco
0.645818	0.328937	0.0692464	Coatzintla
0.745629	0.19885	0.0685219	Coatzacoalcos
0.662534	0.271746	0.0646484	Coatepec
0.591975	0.281819	0.0208497	Coacalco
0.590474	0.508838	0.155596	Ciudad-Victoria
0.59474	0.411645	0.0910296	Ciudad-Valles
0.646517	0.246161	0.0518064	Ciudad-Serdán
0.609319	0.289615	0.0325416	Ciudad-Sahagun
0.594801	0.268889	0.0207831	Ciudad-Nezahualcoyotl
0.591991	0.653005	0.132115	Ciudad-Miguel-Alemán
0.655399	0.236032	0.0644404	Ciudad-Mendoza
0.633679	0.427616	0.117624	Ciudad-Madero
0.561917	0.40927	0.0853361	Ciudad-Fernández
0.591079	0.270429	0.019959	Mexico-City
0.831806	0.227175	0.0794762	Ciudad-del-Carmen
0.76952	0.11873	0.0835862	Cintalapa-de-Figueroa
0.618264	0.250287	0.0389512	Cholula
0.578606	0.166633	0.0804649	Chilpancingo-de-los-Bravos
0.589471	0.169065	0.0769516	Chilapa-de-Alvarez
0.62723	0.293102	0.0478087	Chignahuapan
0.598627	0.277666	0.0207217	Chiconcuac
0.598522	0.269788	0.0211959	San-Vicente-Chicoloapan
0.572983	0.172626	0.0785641	Chichihualco
0.939449	0.338869	0.144734	Chichén-Itzá
0.608373	0.208138	0.0603695	Chiautla-de-Tapia
0.59917	0.277089	0.0207272	Chiautla
0.809702	0.108563	0.0887001	Estado-de-Chiapas
0.792819	0.120044	0.0780389	Chiapa-de-Corzo
0.94812	0.219891	0.148881	Chetumal
0.96024	0.338286	0.157238	Chemax
0.868228	0.265783	0.105593	Champotón
0.598663	0.261214	0.0252912	Chalco-de-Díaz-Covarrubias
0.636824	0.367905	0.0887243	Cerro-Azul
0.723476	0.21476	0.0813686	Catemaco
0.70235	0.212188	0.0883261	Carlos-A.-Carrillo
0.574097	0.412646	0.0871331	Cardenas
0.78082	0.191548	0.0519609	Cárdenas
0.579923	0.257444	0.0295331	Capulhuac
0.99619	0.366927	0.195578	Cancún
0.875675	0.246746	0.103557	Estado-de-Campeche
0.874762	0.293067	0.112416	Campeche
0.600451	0.64773	0.136761	Camargo
0.609483	0.279284	0.028154	Calpulalpan
0.89048	0.322418	0.118595	Calkiní
0.574901	0.255769	0.0324836	Calimaya-de-Díaz-González
0.568394	0.340589	0.0586459	Cadereyta-de-Montes
0.562853	0.610629	0.10892	Cadereyta
0.571994	0.260737	0.0309099	Cacalomacan
0.820706	0.0252549	0.152896	Cacahoatán
0.796766	0.135993	0.0727346	Bochil
0.690951	0.252274	0.0867964	Boca-del-Río
0.784249	0.125064	0.0766179	Berriozábal
0.621483	0.351011	0.0671334	Benito-Juárez
0.663332	0.279299	0.0671479	Banderilla
0.841454	0.180807	0.0756258	Balancán-de-Domínguez
0.945167	0.229119	0.14455	Bacalar
0.589156	0.273663	0.0189466	Azcapotzalco
0.603464	0.21928	0.0522902	Axochiapan
0.61389	0.24167	0.0425907	Atlixco
0.602593	0.247956	0.0341415	Atlautla
0.566468	0.290986	0.0300372	Atlacomulco
0.586702	0.279107	0.0200139	Ciudad-López-Mateos
0.608184	0.219644	0.054114	Atencingo
0.653806	0.161579	0.0955249	Asunción-Nochixtlán
0.62354	0.269593	0.0378688	Apizaco
0.589645	0.300645	0.0327221	Apaxco-de-Ocampo
0.596619	0.235308	0.0394938	San-Pedro-Apatlaco
0.613404	0.286061	0.033712	Apan
0.712531	0.224417	0.0882501	Angel-R.-Cabadas
0.595672	0.233973	0.0398678	Anenecuilco
0.633057	0.423773	0.115634	Anahuac
0.626792	0.249295	0.0417923	Amozoc-de-Mota
0.602993	0.253592	0.0310187	Amecameca-de-Juárez
0.702107	0.234113	0.0886956	Heroica-Alvarado
0.653177	0.289093	0.0625479	Altotonga
0.651422	0.211861	0.0777071	Altepexi
0.630299	0.434242	0.118256	Altamira
0.747262	0.200048	0.0680054	Allende
0.625796	0.463504	0.134289	Aldama
0.639002	0.352353	0.0776859	Álamo
0.652763	0.212384	0.0781791	Ajalpan
0.755431	0.199161	0.0649198	Agua-Dulce
0.597145	0.316922	0.0425402	Actopan
0.730073	0.188646	0.0760032	Acayucan
0.635377	0.245661	0.0463987	Acatzingo-de-Hidalgo
0.626672	0.202666	0.0722863	Acatlán-de-Osorio
